店铺名称,评论用户,用户id,评分,评论内容,评论时间,下单时间,处理时间,配送时间,配送评分,评论类型,评论id,图片数量,图片链接,标签,商家回复
乐凯撒披萨,dQy245459825,4558171826,5,,1736179200,1736179200,1736222726,42,0,4,8332926720,0,,,
乐凯撒披萨,tonylincoln,314417941,5,,1736092800,1736092800,1736158926,43,0,4,8331210812,0,,,
乐凯撒披萨,匿名用户,0,5,,1736006400,1736006400,1736052299,32,0,4,8327224751,0,,"仪表整洁', '快速准时', '礼貌热情', '风雨无阻', '货品完好'",
乐凯撒披萨,miumiumiu166,1060421677,5,,1736006400,1736006400,1736071588,41,0,4,8328285698,0,,,
乐凯撒披萨,匿名用户,0,5,,1736006400,1736006400,1736052368,40,0,4,8327230724,0,,,
乐凯撒披萨,dQy245459825,4558171826,5,,1735833600,1735833600,1735872997,43,0,4,8320626692,0,,,
乐凯撒披萨,aydencon,278678462,5,,1735747200,1735747200,1735820594,22,0,4,8319639716,0,,,
乐凯撒披萨,aan714451258,283131539,5,,1735660800,1735660800,1735737166,42,0,4,8316943937,0,,,
乐凯撒披萨,JINHUIyanfeng,18993535,5,,1735660800,1735660800,1735736116,44,0,4,8316889145,0,,"仪表整洁', '货品完好'",
乐凯撒披萨,未知数未可知,1647616948,5,,1735574400,1735574400,1735643635,107,0,4,8313253483,0,,,
乐凯撒披萨,oVV879659949,4541627243,4,,1735574400,1735574400,1735623064,43,0,4,8312295473,0,,,
乐凯撒披萨,未知数未可知,1647616948,5,,1735574400,1735574400,1735643622,67,0,4,8313252591,0,,,
乐凯撒披萨,miumiumiu166,1060421677,5,,1735574400,1735574400,1735644162,44,0,4,8313289191,0,,,
乐凯撒披萨,dQy245459825,4558171826,5,"great food, quick delivery",1735228800,1735228800,1735273592,41,0,11,8299368778,0,,,
乐凯撒披萨,匿名用户,0,5,,1735142400,1735142400,1735208797,51,0,4,8297405542,0,,"快速准时', '货品完好'",
乐凯撒披萨,匿名用户,0,5,,1734796800,1734796800,1734862381,43,0,4,8284919566,0,,,
乐凯撒披萨,Jwt898409034,2540812995,4,,1734624000,1734624000,1734692075,33,0,4,8278468457,0,,"风雨无阻', '仪表整洁', '货品完好', '快速准时', '礼貌热情'",
乐凯撒披萨,匿名用户,0,5,,1734624000,1734624000,1734690397,44,0,4,8278343903,0,,"风雨无阻', '快速准时'",
乐凯撒披萨,oVV879659949,4541627243,4,,1734451200,1734451200,1734497641,44,0,4,8271175054,0,,,
乐凯撒披萨,xyt863073499,276247909,5,,1734451200,1734451200,1734498550,46,0,4,8271241639,0,,"货品完好', '快速准时', '礼貌热情'",
乐凯撒披萨,匿名用户,0,5,,1734019200,1734019200,1734085221,41,0,4,8256485801,0,,"仪表整洁', '礼貌热情'",
乐凯撒披萨,cmg224093310,316415845,5,,1733932800,1733932800,1734003586,41,0,4,8253770255,0,,,
乐凯撒披萨,vEb564358479,4095120633,5,,1733760000,1733760000,1733802520,45,0,4,8246057436,0,,,
乐凯撒披萨,匿名用户,0,5,,1733587200,1733587200,1733630641,42,0,4,8240043556,0,,,
乐凯撒披萨,gJV642419115,138295463,5,,1733500800,1733500800,1733569791,35,0,4,8238323890,0,,"礼貌热情', '货品完好', '风雨无阻', '快速准时', '仪表整洁'",
乐凯撒披萨,匿名用户,0,5,,1732982400,1732982400,1733028154,43,0,4,8218953404,0,,,
乐凯撒披萨,匿名用户,0,1,下边这个59一份，这是只剩半份的大小，真的很小，吃不饱,1732896000,1732896000,1732967550,42,0,4,8217216669,1,http://p0.meituan.net/wmcomment/964f9d8f71c17b08c0d78714f42ae8d9194020.jpg',,尊敬的顾客您好，您反馈的问题已收到，已跟骑手核实，送达时是完整的，估计是东西太多别人碰到的，给您造成不便敬请谅解
乐凯撒披萨,yoyoskywalk,35411944,5,味道很棒！服务也挺好，小朋友爱吃！,1732896000,1732896000,1732944132,18,0,4,8215904805,0,,,
乐凯撒披萨,匿名用户,0,5,,1732377600,1732377600,1732447273,45,0,4,8198844318,0,,,
乐凯撒披萨,匿名用户,0,5,,1732377600,1732377600,1732447258,40,0,4,8198843199,0,,,
乐凯撒披萨,Lyg944557445,820874534,5,,1732204800,1732204800,1732273996,32,0,4,8192312588,0,,"礼貌热情', '仪表整洁', '快速准时', '货品完好', '风雨无阻'",
乐凯撒披萨,LovjyWONG,48810371,5,,1731945600,1731945600,1732014182,41,0,4,8183263518,0,,,
乐凯撒披萨,雷小明1981,107311600,5,,1731859200,1731859200,1731928285,44,0,4,8180319735,0,,,
